order_detail_id,order_id,customer_id,employee_id,product_id,date_key,quantity,unit_price,discount,total_amount,shipping_fee,taxes
1719,1719,57,1,27,20260104,39.0,437.43,0.0,17059.77,0.0,0.0
1720,1720,87,1,18,20260104,29.0,354.31,0.0,10274.99,0.0,0.0
1721,1721,96,1,48,20260104,42.0,350.82,0.0,14734.44,0.0,0.0
1722,1722,59,1,3,20260104,31.0,322.03,0.0,9982.93,0.0,0.0
1723,1723,33,1,13,20260104,45.0,476.5,0.0,21442.5,0.0,0.0
1724,1724,58,1,37,20260104,31.0,181.88,0.0,5638.28,0.0,0.0
1725,1725,60,1,17,20260104,36.0,299.54,0.0,10783.44,0.0,0.0
1726,1726,69,1,34,20260104,12.0,434.84,0.0,5218.08,0.0,0.0
1727,1727,92,1,64,20260104,6.0,46.25,0.0,277.5,0.0,0.0
1728,1728,42,1,30,20260104,25.0,169.24,0.0,4231.0,0.0,0.0
1729,1729,48,1,33,20260104,26.0,223.43,0.0,5809.18,0.0,0.0
1730,1730,55,1,66,20260104,38.0,409.77,0.0,15571.26,0.0,0.0
1731,1731,72,1,32,20260104,9.0,404.09,0.0,3636.81,0.0,0.0
1732,1732,76,1,66,20260104,27.0,157.77,0.0,4259.79,0.0,0.0
1733,1733,7,1,53,20260104,27.0,279.34,0.0,7542.18,0.0,0.0
1734,1734,80,1,46,20260104,2.0,244.59,0.0,489.18,0.0,0.0
1735,1735,73,1,25,20260104,34.0,198.49,0.0,6748.66,0.0,0.0
1736,1736,83,1,68,20260104,49.0,279.31,0.0,13686.19,0.0,0.0
1737,1737,23,1,22,20260104,35.0,457.41,0.0,16009.35,0.0,0.0
1738,1738,31,1,53,20260104,42.0,82.92,0.0,3482.64,0.0,0.0
1739,1739,77,1,29,20260104,45.0,477.3,0.0,21478.5,0.0,0.0
1740,1740,25,1,48,20260104,28.0,285.44,0.0,7992.32,0.0,0.0
2826,2826,57,1,60,20260104,8.0,259.98,0.0,2079.84,0.0,0.0
1741,1741,29,1,22,20260104,38.0,150.86,0.0,5732.68,0.0,0.0
1742,1742,94,1,26,20260104,25.0,413.74,0.0,10343.5,0.0,0.0
1743,1743,2,1,55,20260104,40.0,112.39,0.0,4495.6,0.0,0.0
1744,1744,25,1,10,20260104,9.0,421.18,0.0,3790.62,0.0,0.0
1745,1745,42,1,28,20260104,39.0,232.87,0.0,9081.93,0.0,0.0
1746,1746,50,1,5,20260104,10.0,246.87,0.0,2468.7,0.0,0.0
1747,1747,47,1,12,20260104,48.0,477.41,0.0,22915.68,0.0,0.0
1748,1748,24,1,4,20260104,10.0,442.36,0.0,4423.6,0.0,0.0
1749,1749,54,1,6,20260104,17.0,420.32,0.0,7145.44,0.0,0.0
1750,1750,99,1,28,20260104,42.0,365.45,0.0,15348.9,0.0,0.0
1751,1751,79,1,53,20260104,9.0,136.57,0.0,1229.13,0.0,0.0
1752,1752,31,1,2,20260104,14.0,411.65,0.0,5763.1,0.0,0.0
1753,1753,51,1,26,20260104,46.0,210.75,0.0,9694.5,0.0,0.0
1754,1754,71,1,16,20260104,11.0,57.59,0.0,633.49,0.0,0.0
1755,1755,60,1,68,20260104,23.0,339.93,0.0,7818.39,0.0,0.0
1756,1756,71,1,77,20260104,8.0,163.99,0.0,1311.92,0.0,0.0
1757,1757,68,1,70,20260104,44.0,439.86,0.0,19353.84,0.0,0.0
1758,1758,42,1,23,20260104,20.0,87.56,0.0,1751.2,0.0,0.0
1759,1759,26,1,32,20260104,41.0,352.41,0.0,14448.81,0.0,0.0
1760,1760,50,1,36,20260104,49.0,49.16,0.0,2408.84,0.0,0.0
1761,1761,82,1,76,20260104,29.0,467.36,0.0,13553.44,0.0,0.0
1762,1762,30,1,32,20260104,37.0,437.29,0.0,16179.73,0.0,0.0
1763,1763,28,1,71,20260104,44.0,133.24,0.0,5862.56,0.0,0.0
1764,1764,82,1,25,20260104,11.0,321.34,0.0,3534.74,0.0,0.0
1765,1765,31,1,59,20260104,37.0,157.3,0.0,5820.1,0.0,0.0
1766,1766,86,1,31,20260104,21.0,375.98,0.0,7895.58,0.0,0.0
1767,1767,32,1,24,20260104,19.0,93.08,0.0,1768.52,0.0,0.0
1768,1768,88,1,54,20260104,5.0,379.91,0.0,1899.55,0.0,0.0
1769,1769,87,1,51,20260104,42.0,215.95,0.0,9069.9,0.0,0.0
1770,1770,17,1,4,20260104,5.0,486.96,0.0,2434.8,0.0,0.0
1771,1771,61,1,44,20260104,43.0,19.17,0.0,824.31,0.0,0.0
1772,1772,87,1,18,20260104,14.0,114.36,0.0,1601.04,0.0,0.0
1773,1773,48,1,76,20260104,20.0,7.49,0.0,149.8,0.0,0.0
1774,1774,49,1,52,20260104,29.0,412.02,0.0,11948.58,0.0,0.0
1775,1775,28,1,68,20260104,15.0,451.53,0.0,6772.95,0.0,0.0
1776,1776,79,1,56,20260104,16.0,446.52,0.0,7144.32,0.0,0.0
1777,1777,43,1,61,20260104,14.0,290.89,0.0,4072.46,0.0,0.0
1778,1778,64,1,50,20260104,27.0,234.15,0.0,6322.05,0.0,0.0
1779,1779,47,1,47,20260104,41.0,164.94,0.0,6762.54,0.0,0.0
1780,1780,49,1,51,20260104,4.0,94.96,0.0,379.84,0.0,0.0
1781,1781,47,1,69,20260104,23.0,436.37,0.0,10036.51,0.0,0.0
1782,1782,67,1,60,20260104,49.0,229.53,0.0,11246.97,0.0,0.0
1783,1783,89,1,61,20260104,13.0,407.0,0.0,5291.0,0.0,0.0
1784,1784,18,1,38,20260104,20.0,221.11,0.0,4422.2,0.0,0.0
1785,1785,81,1,32,20260104,49.0,61.65,0.0,3020.85,0.0,0.0
1786,1786,62,1,21,20260104,35.0,327.23,0.0,11453.05,0.0,0.0
1787,1787,47,1,40,20260104,36.0,368.39,0.0,13262.04,0.0,0.0
1788,1788,1,1,57,20260104,3.0,498.81,0.0,1496.43,0.0,0.0
1789,1789,20,1,22,20260104,36.0,277.27,0.0,9981.72,0.0,0.0
1790,1790,39,1,56,20260104,21.0,330.28,0.0,6935.88,0.0,0.0
1791,1791,92,1,50,20260104,46.0,249.18,0.0,11462.28,0.0,0.0
1792,1792,52,1,1,20260104,23.0,490.19,0.0,11274.37,0.0,0.0
1793,1793,100,1,46,20260104,1.0,80.22,0.0,80.22,0.0,0.0
1794,1794,53,1,18,20260104,12.0,74.09,0.0,889.08,0.0,0.0
1795,1795,58,1,7,20260104,19.0,461.83,0.0,8774.77,0.0,0.0
1796,1796,82,1,31,20260104,43.0,469.04,0.0,20168.72,0.0,0.0
1797,1797,79,1,8,20260104,16.0,194.3,0.0,3108.8,0.0,0.0
1798,1798,100,1,76,20260104,15.0,453.57,0.0,6803.55,0.0,0.0
1799,1799,34,1,45,20260104,50.0,102.31,0.0,5115.5,0.0,0.0
1800,1800,72,1,42,20260104,20.0,374.33,0.0,7486.6,0.0,0.0
1801,1801,75,1,55,20260104,44.0,343.72,0.0,15123.68,0.0,0.0
1802,1802,45,1,32,20260104,47.0,349.59,0.0,16430.73,0.0,0.0
1803,1803,75,1,6,20260104,37.0,43.56,0.0,1611.72,0.0,0.0
1804,1804,8,1,60,20260104,6.0,8.96,0.0,53.76,0.0,0.0
1805,1805,58,1,4,20260104,40.0,171.09,0.0,6843.6,0.0,0.0
1806,1806,9,1,24,20260104,31.0,449.09,0.0,13921.79,0.0,0.0
1807,1807,59,1,42,20260104,9.0,255.9,0.0,2303.1,0.0,0.0
1808,1808,50,1,25,20260104,42.0,229.83,0.0,9652.86,0.0,0.0
1809,1809,48,1,45,20260104,22.0,346.28,0.0,7618.16,0.0,0.0
1810,1810,68,1,20,20260104,5.0,48.27,0.0,241.35,0.0,0.0
1811,1811,86,1,58,20260104,49.0,263.74,0.0,12923.26,0.0,0.0
1812,1812,85,1,12,20260104,8.0,148.98,0.0,1191.84,0.0,0.0
1813,1813,17,1,53,20260104,16.0,15.53,0.0,248.48,0.0,0.0
1814,1814,23,1,73,20260104,43.0,32.02,0.0,1376.86,0.0,0.0
1815,1815,88,1,27,20260104,23.0,352.54,0.0,8108.42,0.0,0.0
1816,1816,37,1,76,20260104,16.0,288.92,0.0,4622.72,0.0,0.0
1817,1817,81,1,40,20260104,14.0,369.89,0.0,5178.46,0.0,0.0
1818,1818,75,1,23,20260104,28.0,279.81,0.0,7834.68,0.0,0.0
1819,1819,90,1,76,20260104,39.0,349.43,0.0,13627.77,0.0,0.0
1820,1820,81,1,69,20260104,4.0,219.6,0.0,878.4,0.0,0.0
1821,1821,24,1,61,20260104,13.0,148.9,0.0,1935.7,0.0,0.0
1822,1822,25,1,55,20260104,3.0,40.51,0.0,121.53,0.0,0.0
1823,1823,8,1,71,20260104,15.0,44.88,0.0,673.2,0.0,0.0
1824,1824,62,1,52,20260104,41.0,411.19,0.0,16858.79,0.0,0.0
1825,1825,68,1,61,20260104,31.0,416.02,0.0,12896.62,0.0,0.0
1826,1826,8,1,7,20260104,2.0,394.44,0.0,788.88,0.0,0.0
1827,1827,40,1,73,20260104,40.0,304.45,0.0,12178.0,0.0,0.0
1828,1828,2,1,72,20260104,42.0,408.65,0.0,17163.3,0.0,0.0
1829,1829,3,1,11,20260104,32.0,106.51,0.0,3408.32,0.0,0.0
1830,1830,33,1,8,20260104,17.0,153.2,0.0,2604.4,0.0,0.0
1831,1831,41,1,41,20260104,10.0,351.33,0.0,3513.3,0.0,0.0
1832,1832,68,1,3,20260104,5.0,86.07,0.0,430.35,0.0,0.0
1833,1833,95,1,11,20260104,39.0,465.99,0.0,18173.61,0.0,0.0
1834,1834,99,1,41,20260104,15.0,239.17,0.0,3587.55,0.0,0.0
1835,1835,44,1,59,20260104,7.0,56.62,0.0,396.34,0.0,0.0
1836,1836,47,1,18,20260104,26.0,78.09,0.0,2030.34,0.0,0.0
1837,1837,56,1,41,20260104,39.0,6.01,0.0,234.39,0.0,0.0
1838,1838,46,1,35,20260104,39.0,399.84,0.0,15593.76,0.0,0.0
1839,1839,24,1,49,20260104,35.0,357.23,0.0,12503.05,0.0,0.0
1840,1840,85,1,1,20260104,28.0,63.35,0.0,1773.8,0.0,0.0
1841,1841,35,1,4,20260104,35.0,206.82,0.0,7238.7,0.0,0.0
1842,1842,62,1,18,20260104,47.0,408.41,0.0,19195.27,0.0,0.0
1843,1843,54,1,69,20260104,14.0,128.73,0.0,1802.22,0.0,0.0
1844,1844,6,1,42,20260104,50.0,346.71,0.0,17335.5,0.0,0.0
1845,1845,86,1,45,20260104,30.0,135.29,0.0,4058.7,0.0,0.0
1846,1846,33,1,39,20260104,18.0,424.41,0.0,7639.38,0.0,0.0
1847,1847,62,1,49,20260104,11.0,13.89,0.0,152.79,0.0,0.0
1848,1848,29,1,5,20260104,11.0,209.82,0.0,2308.02,0.0,0.0
1849,1849,16,1,48,20260104,50.0,213.28,0.0,10664.0,0.0,0.0
1850,1850,83,1,10,20260104,3.0,455.3,0.0,1365.9,0.0,0.0
1851,1851,48,1,32,20260104,16.0,116.27,0.0,1860.32,0.0,0.0
1852,1852,40,1,62,20260104,50.0,486.98,0.0,24349.0,0.0,0.0
2827,2827,7,1,49,20260104,36.0,25.04,0.0,901.44,0.0,0.0
1853,1853,49,1,27,20260104,17.0,414.8,0.0,7051.6,0.0,0.0
1854,1854,11,1,49,20260104,27.0,475.19,0.0,12830.13,0.0,0.0
1855,1855,20,1,37,20260104,43.0,186.45,0.0,8017.35,0.0,0.0
1856,1856,56,1,73,20260104,48.0,430.46,0.0,20662.08,0.0,0.0
1857,1857,88,1,26,20260104,48.0,473.05,0.0,22706.4,0.0,0.0
1858,1858,5,1,14,20260104,21.0,368.76,0.0,7743.96,0.0,0.0
1859,1859,79,1,70,20260104,27.0,252.15,0.0,6808.05,0.0,0.0
1860,1860,77,1,10,20260104,4.0,59.1,0.0,236.4,0.0,0.0
1861,1861,48,1,73,20260104,50.0,171.98,0.0,8599.0,0.0,0.0
1862,1862,20,1,60,20260104,42.0,439.29,0.0,18450.18,0.0,0.0
1863,1863,89,1,74,20260104,7.0,21.74,0.0,152.18,0.0,0.0
1864,1864,47,1,61,20260104,12.0,272.83,0.0,3273.96,0.0,0.0
1865,1865,2,1,30,20260104,23.0,270.41,0.0,6219.43,0.0,0.0
1866,1866,18,1,12,20260104,40.0,350.12,0.0,14004.8,0.0,0.0
1867,1867,32,1,16,20260104,26.0,478.04,0.0,12429.04,0.0,0.0
1868,1868,53,1,47,20260104,12.0,26.92,0.0,323.04,0.0,0.0
1869,1869,89,1,70,20260104,5.0,204.01,0.0,1020.05,0.0,0.0
1870,1870,14,1,59,20260104,48.0,250.38,0.0,12018.24,0.0,0.0
1871,1871,51,1,67,20260104,44.0,309.22,0.0,13605.68,0.0,0.0
1872,1872,53,1,5,20260104,8.0,18.82,0.0,150.56,0.0,0.0
1873,1873,22,1,19,20260104,15.0,8.34,0.0,125.1,0.0,0.0
1874,1874,54,1,32,20260104,3.0,278.28,0.0,834.84,0.0,0.0
1875,1875,58,1,52,20260104,2.0,156.7,0.0,313.4,0.0,0.0
1876,1876,49,1,20,20260104,1.0,402.48,0.0,402.48,0.0,0.0
1877,1877,53,1,49,20260104,4.0,275.69,0.0,1102.76,0.0,0.0
1878,1878,51,1,42,20260104,8.0,164.42,0.0,1315.36,0.0,0.0
1879,1879,8,1,63,20260104,5.0,330.39,0.0,1651.95,0.0,0.0
1880,1880,42,1,33,20260104,21.0,441.6,0.0,9273.6,0.0,0.0
1881,1881,14,1,71,20260104,47.0,487.56,0.0,22915.32,0.0,0.0
1882,1882,20,1,77,20260104,19.0,138.05,0.0,2622.95,0.0,0.0
1883,1883,87,1,50,20260104,24.0,86.88,0.0,2085.12,0.0,0.0
1884,1884,84,1,38,20260104,36.0,239.13,0.0,8608.68,0.0,0.0
1885,1885,46,1,66,20260104,50.0,94.49,0.0,4724.5,0.0,0.0
1886,1886,75,1,74,20260104,44.0,309.94,0.0,13637.36,0.0,0.0
1887,1887,67,1,76,20260104,38.0,494.21,0.0,18779.98,0.0,0.0
1888,1888,74,1,77,20260104,34.0,394.63,0.0,13417.42,0.0,0.0
1889,1889,79,1,29,20260104,50.0,382.26,0.0,19113.0,0.0,0.0
1890,1890,55,1,57,20260104,46.0,296.56,0.0,13641.76,0.0,0.0
1891,1891,11,1,71,20260104,35.0,324.22,0.0,11347.7,0.0,0.0
1892,1892,91,1,59,20260104,40.0,45.88,0.0,1835.2,0.0,0.0
1893,1893,68,1,4,20260104,14.0,119.42,0.0,1671.88,0.0,0.0
1894,1894,4,1,56,20260104,14.0,259.3,0.0,3630.2,0.0,0.0
1895,1895,79,1,32,20260104,18.0,309.54,0.0,5571.72,0.0,0.0
1896,1896,68,1,14,20260104,47.0,389.36,0.0,18299.92,0.0,0.0
1897,1897,5,1,6,20260104,23.0,424.52,0.0,9763.96,0.0,0.0
1898,1898,97,1,51,20260104,21.0,193.73,0.0,4068.33,0.0,0.0
1899,1899,92,1,71,20260104,36.0,155.97,0.0,5614.92,0.0,0.0
1900,1900,2,1,29,20260104,10.0,150.03,0.0,1500.3,0.0,0.0
1901,1901,4,1,46,20260104,31.0,452.95,0.0,14041.45,0.0,0.0
1902,1902,21,1,50,20260104,15.0,31.4,0.0,471.0,0.0,0.0
1903,1903,44,1,37,20260104,2.0,382.47,0.0,764.94,0.0,0.0
1904,1904,36,1,55,20260104,24.0,318.11,0.0,7634.64,0.0,0.0
1905,1905,11,1,43,20260104,38.0,101.14,0.0,3843.32,0.0,0.0
1906,1906,32,1,12,20260104,13.0,295.43,0.0,3840.59,0.0,0.0
1907,1907,47,1,40,20260104,5.0,269.6,0.0,1348.0,0.0,0.0
1908,1908,53,1,44,20260104,47.0,400.71,0.0,18833.37,0.0,0.0
1909,1909,52,1,13,20260104,22.0,288.14,0.0,6339.08,0.0,0.0
1910,1910,58,1,27,20260104,48.0,374.17,0.0,17960.16,0.0,0.0
1911,1911,49,1,70,20260104,44.0,167.17,0.0,7355.48,0.0,0.0
1912,1912,60,1,5,20260104,28.0,436.62,0.0,12225.36,0.0,0.0
1913,1913,98,1,59,20260104,30.0,490.1,0.0,14703.0,0.0,0.0
1914,1914,1,1,5,20260104,22.0,132.49,0.0,2914.78,0.0,0.0
1915,1915,1,1,12,20260104,1.0,195.75,0.0,195.75,0.0,0.0
1916,1916,91,1,68,20260104,35.0,132.95,0.0,4653.25,0.0,0.0
1917,1917,65,1,3,20260104,45.0,254.59,0.0,11456.55,0.0,0.0
1918,1918,48,1,14,20260104,32.0,421.65,0.0,13492.8,0.0,0.0
1919,1919,21,1,36,20260104,36.0,372.5,0.0,13410.0,0.0,0.0
1920,1920,37,1,47,20260104,38.0,200.25,0.0,7609.5,0.0,0.0
1921,1921,77,1,40,20260104,10.0,321.49,0.0,3214.9,0.0,0.0
1922,1922,53,1,67,20260104,38.0,28.81,0.0,1094.78,0.0,0.0
1923,1923,84,1,26,20260104,14.0,351.71,0.0,4923.94,0.0,0.0
1924,1924,22,1,16,20260104,2.0,125.88,0.0,251.76,0.0,0.0
1925,1925,56,1,16,20260104,46.0,183.95,0.0,8461.7,0.0,0.0
1926,1926,95,1,27,20260104,19.0,464.91,0.0,8833.29,0.0,0.0
1927,1927,46,1,9,20260104,26.0,148.95,0.0,3872.7,0.0,0.0
1928,1928,42,1,63,20260104,50.0,330.92,0.0,16546.0,0.0,0.0
1929,1929,100,1,16,20260104,47.0,80.74,0.0,3794.78,0.0,0.0
1930,1930,35,1,46,20260104,8.0,19.6,0.0,156.8,0.0,0.0
1931,1931,68,1,35,20260104,25.0,33.65,0.0,841.25,0.0,0.0
1932,1932,78,1,34,20260104,14.0,36.19,0.0,506.66,0.0,0.0
1933,1933,70,1,66,20260104,50.0,373.48,0.0,18674.0,0.0,0.0
1934,1934,44,1,59,20260104,3.0,136.81,0.0,410.43,0.0,0.0
1935,1935,90,1,66,20260104,16.0,197.82,0.0,3165.12,0.0,0.0
1936,1936,78,1,3,20260104,7.0,99.28,0.0,694.96,0.0,0.0
1937,1937,65,1,1,20260104,15.0,452.63,0.0,6789.45,0.0,0.0
1938,1938,18,1,71,20260104,3.0,309.79,0.0,929.37,0.0,0.0
1939,1939,35,1,15,20260104,31.0,5.29,0.0,163.99,0.0,0.0
1940,1940,84,1,65,20260104,13.0,300.05,0.0,3900.65,0.0,0.0
1941,1941,8,1,31,20260104,14.0,423.14,0.0,5923.96,0.0,0.0
1942,1942,85,1,47,20260104,29.0,196.28,0.0,5692.12,0.0,0.0
1943,1943,100,1,34,20260104,45.0,348.67,0.0,15690.15,0.0,0.0
1944,1944,81,1,22,20260104,20.0,135.04,0.0,2700.8,0.0,0.0
1945,1945,26,1,33,20260104,33.0,80.89,0.0,2669.37,0.0,0.0
1946,1946,57,1,3,20260104,4.0,71.51,0.0,286.04,0.0,0.0
1947,1947,63,1,51,20260104,49.0,470.46,0.0,23052.54,0.0,0.0
1948,1948,73,1,30,20260104,11.0,462.7,0.0,5089.7,0.0,0.0
1949,1949,3,1,64,20260104,36.0,272.36,0.0,9804.96,0.0,0.0
1950,1950,23,1,27,20260104,27.0,197.43,0.0,5330.61,0.0,0.0
1951,1951,43,1,74,20260104,10.0,116.78,0.0,1167.8,0.0,0.0
1952,1952,93,1,65,20260104,48.0,11.45,0.0,549.6,0.0,0.0
1953,1953,4,1,39,20260104,41.0,136.57,0.0,5599.37,0.0,0.0
1954,1954,71,1,39,20260104,33.0,204.77,0.0,6757.41,0.0,0.0
1955,1955,100,1,19,20260104,47.0,65.29,0.0,3068.63,0.0,0.0
1956,1956,76,1,56,20260104,39.0,232.73,0.0,9076.47,0.0,0.0
1957,1957,3,1,23,20260104,24.0,86.8,0.0,2083.2,0.0,0.0
1958,1958,1,1,31,20260104,36.0,208.8,0.0,7516.8,0.0,0.0
1959,1959,57,1,63,20260104,33.0,43.34,0.0,1430.22,0.0,0.0
1960,1960,79,1,32,20260104,46.0,203.65,0.0,9367.9,0.0,0.0
1961,1961,83,1,38,20260104,3.0,343.4,0.0,1030.2,0.0,0.0
1962,1962,10,1,11,20260104,32.0,390.96,0.0,12510.72,0.0,0.0
1963,1963,6,1,33,20260104,8.0,86.09,0.0,688.72,0.0,0.0
1964,1964,91,1,56,20260104,15.0,242.4,0.0,3636.0,0.0,0.0
2828,2828,90,1,48,20260104,37.0,267.14,0.0,9884.18,0.0,0.0
1965,1965,74,1,29,20260104,21.0,488.37,0.0,10255.77,0.0,0.0
1966,1966,36,1,42,20260104,3.0,298.44,0.0,895.32,0.0,0.0
1967,1967,15,1,48,20260104,4.0,423.32,0.0,1693.28,0.0,0.0
1968,1968,53,1,69,20260104,15.0,85.52,0.0,1282.8,0.0,0.0
1969,1969,89,1,74,20260104,12.0,486.98,0.0,5843.76,0.0,0.0
1970,1970,63,1,65,20260104,13.0,402.47,0.0,5232.11,0.0,0.0
1971,1971,48,1,18,20260104,39.0,235.11,0.0,9169.29,0.0,0.0
1972,1972,77,1,66,20260104,30.0,473.63,0.0,14208.9,0.0,0.0
1973,1973,66,1,10,20260104,46.0,229.85,0.0,10573.1,0.0,0.0
1974,1974,2,1,41,20260104,5.0,177.98,0.0,889.9,0.0,0.0
1975,1975,29,1,59,20260104,45.0,206.46,0.0,9290.7,0.0,0.0
1976,1976,28,1,42,20260104,4.0,123.98,0.0,495.92,0.0,0.0
1977,1977,17,1,45,20260104,7.0,119.18,0.0,834.26,0.0,0.0
1978,1978,91,1,32,20260104,34.0,274.49,0.0,9332.66,0.0,0.0
1979,1979,52,1,53,20260104,50.0,222.53,0.0,11126.5,0.0,0.0
1980,1980,8,1,14,20260104,26.0,336.26,0.0,8742.76,0.0,0.0
1981,1981,95,1,37,20260104,15.0,449.83,0.0,6747.45,0.0,0.0
1982,1982,83,1,37,20260104,23.0,139.48,0.0,3208.04,0.0,0.0
1983,1983,93,1,51,20260104,42.0,99.75,0.0,4189.5,0.0,0.0
1984,1984,38,1,65,20260104,39.0,410.75,0.0,16019.25,0.0,0.0
1985,1985,53,1,15,20260104,23.0,23.81,0.0,547.63,0.0,0.0
1986,1986,54,1,73,20260104,7.0,499.9,0.0,3499.3,0.0,0.0
1987,1987,64,1,20,20260104,21.0,55.65,0.0,1168.65,0.0,0.0
1988,1988,33,1,20,20260104,15.0,272.89,0.0,4093.35,0.0,0.0
1989,1989,1,1,63,20260104,47.0,394.93,0.0,18561.71,0.0,0.0
1990,1990,100,1,50,20260104,8.0,281.73,0.0,2253.84,0.0,0.0
1991,1991,5,1,48,20260104,31.0,55.06,0.0,1706.86,0.0,0.0
1992,1992,71,1,73,20260104,27.0,52.08,0.0,1406.16,0.0,0.0
1993,1993,45,1,10,20260104,16.0,362.46,0.0,5799.36,0.0,0.0
1994,1994,47,1,25,20260104,23.0,182.17,0.0,4189.91,0.0,0.0
1995,1995,71,1,15,20260104,2.0,241.63,0.0,483.26,0.0,0.0
1996,1996,100,1,23,20260104,4.0,422.78,0.0,1691.12,0.0,0.0
1997,1997,18,1,17,20260104,20.0,248.16,0.0,4963.2,0.0,0.0
1998,1998,28,1,43,20260104,30.0,210.41,0.0,6312.3,0.0,0.0
1999,1999,33,1,38,20260104,34.0,432.68,0.0,14711.12,0.0,0.0
2000,2000,91,1,8,20260104,20.0,118.71,0.0,2374.2,0.0,0.0
2001,2001,64,1,24,20260104,16.0,285.3,0.0,4564.8,0.0,0.0
2002,2002,53,1,39,20260104,7.0,70.46,0.0,493.22,0.0,0.0
2003,2003,9,1,55,20260104,30.0,7.3,0.0,219.0,0.0,0.0
2004,2004,72,1,14,20260104,22.0,333.11,0.0,7328.42,0.0,0.0
2005,2005,75,1,15,20260104,42.0,39.26,0.0,1648.92,0.0,0.0
2006,2006,98,1,59,20260104,20.0,413.59,0.0,8271.8,0.0,0.0
2007,2007,64,1,52,20260104,18.0,190.18,0.0,3423.24,0.0,0.0
2008,2008,63,1,12,20260104,16.0,28.36,0.0,453.76,0.0,0.0
2009,2009,13,1,44,20260104,7.0,271.8,0.0,1902.6,0.0,0.0
2010,2010,61,1,30,20260104,41.0,182.95,0.0,7500.95,0.0,0.0
2011,2011,97,1,29,20260104,43.0,366.14,0.0,15744.02,0.0,0.0
2012,2012,68,1,72,20260104,41.0,306.39,0.0,12561.99,0.0,0.0
2013,2013,43,1,60,20260104,43.0,205.79,0.0,8848.97,0.0,0.0
2014,2014,73,1,19,20260104,30.0,256.95,0.0,7708.5,0.0,0.0
2015,2015,28,1,5,20260104,48.0,405.49,0.0,19463.52,0.0,0.0
2016,2016,26,1,19,20260104,13.0,32.53,0.0,422.89,0.0,0.0
2017,2017,17,1,77,20260104,47.0,91.21,0.0,4286.87,0.0,0.0
2018,2018,33,1,44,20260104,27.0,443.28,0.0,11968.56,0.0,0.0
2019,2019,25,1,57,20260104,31.0,219.19,0.0,6794.89,0.0,0.0
2020,2020,46,1,12,20260104,29.0,25.35,0.0,735.15,0.0,0.0
2021,2021,25,1,17,20260104,36.0,282.61,0.0,10173.96,0.0,0.0
2022,2022,28,1,11,20260104,31.0,469.87,0.0,14565.97,0.0,0.0
2023,2023,57,1,39,20260104,48.0,327.09,0.0,15700.32,0.0,0.0
2024,2024,77,1,34,20260104,25.0,354.25,0.0,8856.25,0.0,0.0
2025,2025,20,1,26,20260104,18.0,22.07,0.0,397.26,0.0,0.0
2026,2026,83,1,24,20260104,3.0,136.52,0.0,409.56,0.0,0.0
2027,2027,54,1,56,20260104,8.0,148.5,0.0,1188.0,0.0,0.0
2028,2028,2,1,40,20260104,5.0,303.29,0.0,1516.45,0.0,0.0
2029,2029,28,1,32,20260104,7.0,479.17,0.0,3354.19,0.0,0.0
2030,2030,39,1,62,20260104,30.0,249.64,0.0,7489.2,0.0,0.0
2031,2031,84,1,15,20260104,25.0,141.34,0.0,3533.5,0.0,0.0
2032,2032,47,1,46,20260104,25.0,120.87,0.0,3021.75,0.0,0.0
2033,2033,31,1,30,20260104,5.0,184.26,0.0,921.3,0.0,0.0
2034,2034,56,1,60,20260104,10.0,15.34,0.0,153.4,0.0,0.0
2035,2035,68,1,28,20260104,9.0,89.11,0.0,801.99,0.0,0.0
2036,2036,91,1,70,20260104,15.0,327.99,0.0,4919.85,0.0,0.0
2037,2037,42,1,47,20260104,2.0,352.15,0.0,704.3,0.0,0.0
2038,2038,13,1,1,20260104,4.0,269.0,0.0,1076.0,0.0,0.0
2039,2039,50,1,57,20260104,48.0,215.19,0.0,10329.12,0.0,0.0
2040,2040,46,1,50,20260104,34.0,215.29,0.0,7319.86,0.0,0.0
2041,2041,3,1,74,20260104,15.0,406.69,0.0,6100.35,0.0,0.0
2042,2042,59,1,69,20260104,40.0,376.41,0.0,15056.4,0.0,0.0
2043,2043,78,1,58,20260104,3.0,273.33,0.0,819.99,0.0,0.0
2044,2044,77,1,39,20260104,43.0,488.98,0.0,21026.14,0.0,0.0
2045,2045,52,1,20,20260104,45.0,425.7,0.0,19156.5,0.0,0.0
2046,2046,87,1,42,20260104,33.0,138.31,0.0,4564.23,0.0,0.0
2047,2047,92,1,76,20260104,13.0,343.72,0.0,4468.36,0.0,0.0
2048,2048,35,1,52,20260104,42.0,246.26,0.0,10342.92,0.0,0.0
2049,2049,81,1,46,20260104,32.0,77.98,0.0,2495.36,0.0,0.0
2050,2050,72,1,41,20260104,22.0,180.0,0.0,3960.0,0.0,0.0
2051,2051,22,1,49,20260104,5.0,213.76,0.0,1068.8,0.0,0.0
2052,2052,57,1,46,20260104,35.0,341.67,0.0,11958.45,0.0,0.0
2053,2053,75,1,32,20260104,49.0,437.44,0.0,21434.56,0.0,0.0
2054,2054,29,1,77,20260104,24.0,242.68,0.0,5824.32,0.0,0.0
2055,2055,10,1,5,20260104,41.0,337.18,0.0,13824.38,0.0,0.0
2056,2056,82,1,28,20260104,21.0,28.62,0.0,601.02,0.0,0.0
